order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,status,product_id,product_category_name,product_weight_g,price,freight_value
2b9aa198d33cfb44834120efe900c103,e92f36cc104bc4ede1abfb94804ed3e7,delivered,2017-06-19 20:27:15,2017-06-21 14:45:13,2017-06-22 13:10:33,2017-06-28 18:27:50,2017-07-13,9.0,02ab4d19fd037fa00ad9892f7d529a8f,18071,sorocaba,SP,Active,23bcd6822a33df5534f9b290216eec1f,brinquedos,7000.0,129.9,20.15
747e4e0aa3817ad125ed9074ee005dd7,3b8f54691f57c3da431d79aa017232dd,delivered,2018-04-27 21:12:02,2018-04-28 02:35:12,2018-05-02 12:26:00,2018-05-20 13:52:37,2018-05-30,23.0,5f241b7659042015a3c45005ef37c0ec,42709,lauro de freitas,BA,Active,41c24b8ce92d1a2cac62db5edfd088b2,relogios_presentes,314.0,116.9,22.53
0d0aa4989e49d1acbc9d973bf923b77c,960b33a48965dbe311329af76f4aa70f,delivered,2017-04-07 11:55:40,2017-04-07 13:05:25,2017-04-07 13:59:13,2017-04-19 12:47:10,2017-05-05,12.0,ecc930730890330ced95c4fc78d4a91c,74533,goiania,GO,Active,cc30e5a54e83c955899121be1223104e,consoles_games,150.0,59.99,16.12
1fb143495c17f9d09e20b8016a8e5430,6f0faf0c625f77d650d4f31b80363617,delivered,2018-01-07 10:24:26,2018-01-07 10:32:20,2018-01-10 22:41:31,2018-01-19 03:09:19,2018-02-07,12.0,73da78eda27f160f2ed111e2916d162d,90480,porto alegre,RS,Active,6f5a84d79bc9f79ecd9095e91fc47a2d,esporte_lazer,1100.0,199.9,17.65
beece9368912132712839b6b9194180d,cc7770f5337f37b9cdf0294201826302,delivered,2017-10-21 10:32:27,2017-10-21 10:49:19,2017-10-23 19:29:57,2017-10-26 16:03:29,2017-11-14,5.0,21ac2a805b374c2aa44d6a5301a1b4a9,28660,bom jardim,RJ,Active,34dcd1a460194e9a114524a6ec0ad39e,brinquedos,350.0,82.9,15.33
18e83381f06c519894068bc3434fb638,7f98b1c191f40cc88ba51d1c70383621,delivered,2017-07-04 18:56:33,2017-07-05 17:39:46,2017-07-11 20:49:57,2017-07-14 15:59:55,2017-07-17,10.0,e2a39e986034a5b5dfd3df5b949fa618,7241,guarulhos,SP,Active,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,173.0,109.9,8.51
899f386e0652a9e159d00cbe97836be3,9ab871545ef08235dfa51639b9f5ce18,delivered,2018-06-15 12:08:47,2018-06-19 03:57:05,2018-06-20 14:11:00,2018-06-21 14:08:39,2018-07-03,6.0,b2c68e8a325923db717c2d7ecfe8ad44,4564,sao paulo,SP,Active,fd85f34d70edf41fbea6a3269d183e00,cama_mesa_banho,163.0,29.99,7.95
f0df036e9be21fc238f131bbfcdde769,1fa16395beca89233661543954ca6cf1,unavailable,2017-02-24 23:39:21,2017-02-24 23:45:14,2018-02-27 04:31:10,2018-02-27 04:31:10,2017-04-07,367.0,61181b9bc9188678b5991d89064dd961,76970,pimenta bueno,RO,Active,,,,,
3246fdc7c13d566c0081c78d49ab6515,7f99772f15578d92899f1e522625d540,delivered,2017-08-29 13:53:14,2017-08-29 14:05:35,2017-08-29 19:56:31,2017-08-30 14:37:10,2017-09-11,1.0,0dbe6acfe4256b6babf9463aba634648,4674,sao paulo,SP,Active,ec96b7b4e1401281edb9465d0d689cae,alimentos_bebidas,1200.0,34.99,9.94
961e74f5989501c3f4e58b175753ff4b,7418c20b5b849992784b51ce99b43b1b,delivered,2017-03-15 16:25:29,2017-03-15 16:25:29,2017-03-16 06:52:19,2017-03-23 11:12:45,2017-04-04,8.0,3462632a621a8362bf4d3149b2432842,16920,castilho,SP,Active,04af9f3af5c6afc4eece909c25330934,relogios_presentes,200.0,129.0,11.51
699b7692e65138e6874b4c6f42202974,a7bc004b32eb75e7546d6b81d5b8fe44,delivered,2018-03-07 16:59:34,2018-03-08 16:56:24,2018-03-12 16:05:04,2018-03-21 20:20:34,2018-03-23,14.0,7e7730c025f8195d40ac4d0050fcf37f,31160,belo horizonte,MG,Active,c92a8559445ec8f63ecf90c7dd910b7d,cama_mesa_banho,1050.0,55.9,15.27
2d75fff7b2cc9e8df5ddfcf9a7a11cec,4244b230226a6cc815ffa70c4394b06f,delivered,2018-04-11 10:44:58,2018-04-12 05:55:13,2018-04-14 00:48:44,2018-04-23 20:12:58,2018-05-11,12.0,cde6a9db1f84a0f8d378d1e1d1fecdd3,93510,novo hamburgo,RS,Active,f110a8fd4a8052d5717ce2adc2bb71d0,esporte_lazer,3350.0,411.0,25.42
5a3a0bfe72c4d627e4f13d9aa81d78ad,cc89bb0f40fb83134cddad77849dd82d,delivered,2018-07-09 08:40:38,2018-07-11 03:45:38,2018-07-17 12:43:00,2018-07-27 15:36:50,2018-08-06,18.0,059d9f786496163334e5ea84c053917a,60821,fortaleza,CE,Active,f27aff266ad97e75d4a24c893b2c311e,eletrodomesticos_2,8850.0,795.0,110.03
1648b503676883c70854279700e3cfc3,31eaac4f3ea617df8b8e5077436679d1,delivered,2018-04-27 12:03:22,2018-04-28 02:51:43,2018-05-03 12:10:00,2018-05-15 22:22:14,2018-05-18,18.0,578a719055f199cc37fc781c943a51dd,14840,guariba,SP,Active,437c05a395e9e47f9762e677a7068ce7,beleza_saude,1110.0,52.98,12.81
f1282227fa785dd8dfdcdb22f99be533,cddd3a48c87f57e5e8a07295e48cb714,delivered,2017-05-17 15:08:18,2017-05-19 02:30:33,2017-05-19 10:10:02,2017-05-26 10:08:02,2017-06-06,9.0,729a2696f78da805198eb9b531775daf,34300,rio acima,MG,Active,5a6e53c3b4e8684b13388d6aa4afdf12,utilidades_domesticas,200.0,16.99,12.48
8c49b48367363f2894bccea3248be15d,93d155119a2102bb21d426b8ccb8bdd9,delivered,2018-01-13 13:35:32,2018-01-13 13:48:55,2018-01-17 16:46:55,2018-01-25 23:04:05,2018-01-30,12.0,c1a74c5c2888560211ae1fb46ffafc4f,1233,sao paulo,SP,Active,613d093272cb8f74f25a01e430155a6a,agro_industria_e_comercio,1050.0,29.5,9.94
9f1cbfd860863f340881bcfef13fc3eb,8ec5d1bb574d20d61a22a89127329060,delivered,2017-10-23 11:38:18,2017-10-24 06:33:45,2017-11-07 21:48:29,2017-11-24 21:02:39,2017-11-24,32.0,93912813ad240dc44785cf76e5250fa7,57038,maceio,AL,Active,822c9ab05e9b8114704a5b2cd8639585,perfumaria,520.0,259.9,45.67
cd4949eac210d110de63aa0479dcfba1,7c029959cc691fbe5dba3ce8eee98d14,delivered,2017-04-26 11:48:47,2017-04-26 13:02:56,2017-04-27 08:07:08,2017-05-10 09:03:37,2017-05-17,14.0,7582c4e0a81c88f5ea0ead98b083b876,13840,mogi-guacu,SP,Active,fd220f6fd5a3f13ef9db07428f9c935d,bebes,280.0,79.9,14.73
9f63ac5c9ccec372d7d7ab7a8ae39243,01f7155995c6d4cda4fab4d36293d80a,delivered,2017-05-17 10:45:24,2017-05-19 02:35:06,2017-05-23 11:32:37,2017-05-31 14:55:44,2017-06-08,14.0,a74057eb042b356fed179ed2a6d2311d,83326,pinhais,PR,Active,77f374d14bd53f0ed5f29613363973b2,utilidades_domesticas,300.0,17.38,16.6
29bb5aa6d14cbab0801064aa1657b538,3828e9ac69a218aa2d5bb317df7e877b,delivered,2017-05-19 16:28:13,2017-05-19 16:35:24,2017-05-22 10:16:05,2017-06-01 11:22:34,2017-06-08,13.0,2b12aa72b942b60ca53b0eb533df5cf9,37420,cambuquira,MG,Active,c4baedd846ed09b85f78a781b522f126,ferramentas_jardim,5950.0,109.99,21.82
198373b9140a1b8507f41535aa6344a3,e18b6ff478167b0efc409e52d13e00b7,delivered,2017-06-12 10:42:00,2017-06-12 11:05:17,2017-06-13 13:13:16,2017-06-26 13:41:58,2017-07-07,14.0,14d71f87f2c4ca429306d094a274dff0,90540,porto alegre,RS,Active,cfd414b4463647f58c7775eaae06893d,beleza_saude,300.0,98.9,15.44
1c749ca7e27a6aaa93180b80e326d7f8,120cfe05591775d14f4852a9080a2663,delivered,2018-04-03 17:38:12,2018-04-03 17:50:16,2018-04-05 00:12:29,2018-04-06 00:50:32,2018-04-18,2.0,96fd69e8b0df76a9a807b01dc82bef5b,4371,sao paulo,SP,Active,5a848e4ab52fd5445cdc07aab1c40e48,cama_mesa_banho,400.0,122.99,8.63
98f0e2b0d85754ca3b4e06d70f0f63a2,af046fdbbda4a307d96801ebe61482c4,delivered,2018-03-04 21:04:35,2018-03-04 21:28:29,2018-03-06 00:53:16,2018-03-12 18:56:30,2018-03-22,8.0,0fdc0d21e1983e8af4d399e17671f76d,32315,contagem,MG,Active,3d4784f9a07ca5de370c86800589c860,cama_mesa_banho,1350.0,97.77,14.43
195070d2d0eb1da7d93b958bce36d1ef,827d7240a35889668129a7b10aa0081b,shipped,2017-02-08 05:56:31,2017-02-10 03:03:30,2017-02-15 09:14:40,2018-02-27 04:31:10,2017-03-10,384.0,f300b00a19af4d4f7bdf9f4524c4587a,18087,sorocaba,SP,Active,154e7e31ebfa092203795c972e5804a6,beleza_saude,100.0,19.99,10.96
696e3f4fca4491245f7b9425055cda4d,32a079c19bb9adf352e0e93c4fb9bd40,delivered,2017-11-25 01:40:30,2017-11-25 02:53:58,2017-12-14 15:27:03,2017-12-18 11:43:15,2017-12-26,23.0,a6168cd79131e64acef92e3c74d6cc43,8253,sao paulo,SP,Active,0ecade74f3c3fb56a9256d425e7d535c,informatica_acessorios,300.0,27.9,14.1
89bd46bd027ae866a59a72810b4adc95,c4bd3aefb216827f4698bd9d2b166a2f,delivered,2018-05-15 10:27:01,2018-05-16 02:55:12,2018-05-17 11:55:00,2018-06-15 13:49:44,2018-06-05,31.0,5bf4ea2d98005b960eea0dbf652ef4e7,37440,caxambu,MG,Active,ce6bbfa347690099b21b9d688772d5ab,automotivo,700.0,120.0,19.81
310e0c1bbfe5a00061a55e4fa2341fdc,751e579ed6c435ddbe018ccc5b68e13d,delivered,2018-02-11 18:57:34,2018-02-11 19:40:27,2018-02-14 20:15:44,2018-02-26 22:13:23,2018-03-09,15.0,e4bbcc533fdf3917c56dea2c43bf2084,25780,sao jose do vale do rio preto,RJ,Active,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,1383.0,86.9,21.1
86f0bcd9b426a2c1022ae317c7f27be6,dd24965dd5aa551df36ce4baf180445b,unavailable,2017-03-08 15:13:03,2017-03-08 15:13:03,2018-02-27 04:31:10,2018-02-27 04:31:10,2017-03-29,356.0,930c4390af58f67334447c3a1cf2ba36,87160,mandaguacu,PR,Active,,,,,
48ac627a65c15df7cebf426bda6e6077,b5dff22ad6f2531a66adde7810935f70,delivered,2017-10-18 23:22:31,2017-10-19 00:40:57,2017-10-23 15:52:58,2017-10-28 13:21:46,2017-11-14,10.0,4034aa08d48695a538b7030910aae5d5,88137,palhoca,SC,Active,6e86c76c9073070701739dc4fae68a6b,moveis_decoracao,12600.0,108.0,39.69
48ac627a65c15df7cebf426bda6e6077,b5dff22ad6f2531a66adde7810935f70,delivered,2017-10-18 23:22:31,2017-10-19 00:40:57,2017-10-23 15:52:58,2017-10-28 13:21:46,2017-11-14,10.0,4034aa08d48695a538b7030910aae5d5,88137,palhoca,SC,Active,6e86c76c9073070701739dc4fae68a6b,moveis_decoracao,12600.0,108.0,39.69
91f71835acd6d20c6c5362c5c1907367,ef6fffb44c4dd02c0e35d6b6f9acf31e,delivered,2018-06-02 16:58:03,2018-06-02 17:10:22,2018-06-04 11:06:00,2018-06-05 16:04:37,2018-07-18,3.0,6af40347f5dd7bdd65437a35e1b2fa7b,23064,rio de janeiro,RJ,Active,5c3aca5c078a343b3b873362e7ac2fcc,relogios_presentes,600.0,175.99,9.77
9ddb3509f5be4a428dd17530849d4d25,64e37599865347bc3329d0d79faa8c4d,delivered,2018-08-13 21:56:21,2018-08-14 04:24:19,2018-08-14 11:23:00,2018-08-16 21:31:57,2018-08-22,3.0,1b6d29725255a77667a8c639eeb4ccc0,13480,limeira,SP,Active,6c8b2975a4a05d1f36948b20753b29ca,ferramentas_jardim,1500.0,50.0,11.37
0420dbc50fc554e303e4b2d6b39063f6,ba5a299fef88320dbdadd124f5333bc6,delivered,2017-11-17 19:49:17,2017-11-17 21:26:28,2017-11-20 16:28:38,2017-11-23 22:44:46,2017-12-11,6.0,7f4f709af2fd8fea44aacd30bca46264,14080,ribeirao preto,SP,Active,fdba6f37e0258dbca54eb0ed8b293ae0,bebes,600.0,59.9,14.72
0420dbc50fc554e303e4b2d6b39063f6,ba5a299fef88320dbdadd124f5333bc6,delivered,2017-11-17 19:49:17,2017-11-17 21:26:28,2017-11-20 16:28:38,2017-11-23 22:44:46,2017-12-11,6.0,7f4f709af2fd8fea44aacd30bca46264,14080,ribeirao preto,SP,Active,84a87daa85c8b432d90bc1baa0cb4388,bebes,700.0,59.9,15.94
0420dbc50fc554e303e4b2d6b39063f6,ba5a299fef88320dbdadd124f5333bc6,delivered,2017-11-17 19:49:17,2017-11-17 21:26:28,2017-11-20 16:28:38,2017-11-23 22:44:46,2017-12-11,6.0,7f4f709af2fd8fea44aacd30bca46264,14080,ribeirao preto,SP,Active,7d854ab97c64ef9df2bbfaf332765786,cool_stuff,4100.0,64.9,26.98
b55567d6fa810e673d54568cfb910ab5,9458c0a59d52908cec1b7ce6efe88c37,delivered,2017-09-13 10:06:35,2017-09-13 10:37:33,2017-09-19 15:07:39,2017-10-03 19:02:31,2017-10-18,20.0,a91e80fbe80ddc07de66a5cf9270293c,70390,brasilia,DF,Active,8e01228e1cb067cf324c968542f2f032,perfumaria,395.0,283.0,27.26
e5cc9aee90086c1cb675e3feef14cb57,1d5c5823a964c7891fca921536fb2463,delivered,2017-06-05 21:14:52,2017-06-05 22:15:16,2017-06-07 11:23:05,2017-06-23 11:02:49,2017-07-03,18.0,5f94af52aef02c968a2e0f01f430864e,96487,pedras altas,RS,Active,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,1383.0,89.9,15.38
67204cd665c7418b36623b21584dc92c,e28c7984cdad31abb88f1e19cd8621e1,delivered,2017-12-01 16:13:05,2017-12-01 16:40:20,2017-12-07 22:07:02,2018-01-13 12:49:20,2017-12-29,43.0,9159c04b88895d995741dd5b9b7a5f1d,28035,campos dos goytacazes,RJ,Active,aece157b74fa793277ecc4e94bedf9a0,papelaria,8150.0,169.9,57.86
a343fba54ffedfe70ec5cd8591f26a5d,b885ad8fbf6695694d6a5724d4681cac,delivered,2018-05-15 08:48:44,2018-05-16 08:37:07,2018-05-17 10:23:00,2018-05-22 18:04:33,2018-06-08,7.0,75f15790b1852b42b1dbf645d98ffa1c,29285,piuma,ES,Active,cfbd9afef85eecef5aecf32844d2bc07,brinquedos,4450.0,99.0,19.66
ff6b6db3d3c1548c9b511a5320ee27d2,7fe3893a7bf9572f35028d2d3ef9f85d,delivered,2018-03-16 21:10:52,2018-03-16 21:30:40,2018-03-19 19:56:23,2018-03-30 00:38:39,2018-04-10,13.0,c024307523462166b42112cfb6c8e900,5351,sao paulo,SP,Active,0d85c435fd60b277ffb9e9b0f88f927a,informatica_acessorios,150.0,72.0,13.62
a88fb9a6e45cb10ebd5ebac6846d1ecf,cd3ce27aac0c6ecc4a3ca29a93f07c51,delivered,2018-01-01 18:56:38,2018-01-01 19:05:29,2018-01-05 17:15:38,2018-01-11 21:37:09,2018-02-21,10.0,363f980585bf04c1a88fdb986011c52e,79560,chapadao do sul,MS,Active,9b5020f2bc3043b993be2559c465e380,cool_stuff,450.0,100.0,27.24
0f9d568730bf125dbbfed4fc655ff91a,3249a3fb2ccd4b5f7103a6e759c0d873,delivered,2017-03-22 09:56:29,2017-03-22 09:56:29,2017-03-24 11:23:27,2017-03-31 19:07:45,2017-05-15,9.0,3d364a7768fae99678635c4370295d20,28893,rio das ostras,RJ,Active,ef69b63fe95d8d9ff6ac136f213db1bc,cama_mesa_banho,3600.0,259.9,24.81
5d6343c55d971fe043e51c84df19bdd9,3922e40a232b96383899bb8b6f1112fb,delivered,2018-05-07 15:17:28,2018-05-08 04:55:37,2018-05-09 06:53:00,2018-05-19 11:08:25,2018-06-01,12.0,f9c4e8531c2fe4159beb562fd7c2bd59,88134,palhoca,SC,Active,cfa14c9ef22bd6c41e20df06de9dfa76,utilidades_domesticas,9950.0,138.0,39.26
9126e0aefae0b65e52c837440e8010a5,a8e5ab9fae7e21ef7e843734f55602ca,delivered,2017-04-09 13:44:57,2017-04-10 17:30:14,2017-04-11 09:53:00,2017-04-17 11:13:06,2017-05-04,8.0,cbd0350d4ccba9772e8e768d4a4a5cbf,22785,rio de janeiro,RJ,Active,42155695adbe665066ad812855fe523a,eletronicos,200.0,48.99,14.11
f1170c260d0d021017645fd94d65d78b,a86b68dd9da561c8b4cf830e2f0f47a3,delivered,2017-02-24 11:24:17,2017-02-24 15:10:17,2017-03-08 14:52:04,2017-03-16 14:33:08,2017-03-27,20.0,417b909c0962b2610f1cfeb1c1478986,41810,salvador,BA,Active,e9eebb8e8ba0fadb9020f8ba1c003b48,perfumaria,541.0,389.9,20.23
130c3f0058347e4d785fa54f3d00d2b4,f227c8cea54e871f65cd080735594ccb,delivered,2018-01-15 15:43:09,2018-01-17 03:39:34,2018-01-31 17:33:30,2018-02-22 21:25:19,2018-03-07,38.0,76b449ccab9149ae827c02c4c96704f1,78500,colider,MT,Active,07f381c65e8e66460c07781b9b1b8834,moveis_escritorio,17050.0,192.99,78.64
36a5fd80b9f8ee414ac234368584a876,708c3f976416fee8bc3252ff6c411f41,delivered,2017-08-11 23:23:53,2017-08-11 23:35:16,2017-08-14 16:18:05,2017-08-15 19:26:30,2017-08-29,4.0,8033f408bcb75134075db3eb60b49937,2316,sao paulo,SP,Active,29c9a765d2ce9ee6d6ee72d6c316b9ef,moveis_decoracao,14900.0,99.0,31.0
aead701d8d2b9b7c1fa1a3aa963fc577,dbb305170569978cff51fd1047ebb11b,delivered,2017-08-09 22:23:30,2017-08-09 22:35:10,2017-08-10 19:26:58,2017-08-17 18:42:49,2017-08-31,8.0,ee4a83704c2de0dc8266893fa5cf966b,30180,belo horizonte,MG,Active,189c49b159a847050e52afe5ec8d42c5,cama_mesa_banho,2069.0,182.0,17.52
1c32916fec4ddbdf533e164c2552343f,b22268461b6f04a95733c44174586458,delivered,2017-05-15 21:52:26,2017-05-15 22:05:21,2017-05-18 13:47:50,2017-05-23 18:29:02,2017-05-26,8.0,137e5e89cc2ec6ee305e6242ef3fa4c2,13209,jundiai,SP,Active,1b0e39ec889889ea1d492603d8512bfb,cama_mesa_banho,400.0,32.9,8.72
dc5f6cd4492bbffe5bcda9b87856c9a5,2ebf822bbf33241c7bffb42235519f92,delivered,2016-10-05 13:12:43,2016-10-06 15:47:29,2016-10-21 16:34:58,2016-10-27 12:33:29,2016-11-29,22.0,bdb88619ffe5ca24fa5732468bd34573,37704,pocos de caldas,MG,Active,af667947a84d9ff9d326b60ab75d1ae2,telefonia,150.0,39.9,14.52
dc5f6cd4492bbffe5bcda9b87856c9a5,2ebf822bbf33241c7bffb42235519f92,delivered,2016-10-05 13:12:43,2016-10-06 15:47:29,2016-10-21 16:34:58,2016-10-27 12:33:29,2016-11-29,22.0,bdb88619ffe5ca24fa5732468bd34573,37704,pocos de caldas,MG,Active,af667947a84d9ff9d326b60ab75d1ae2,telefonia,150.0,39.9,14.52
bf6ae1909b2e970bb1c4f1119b324b64,c689ee4a546a41ccfc8b40c7752bef45,delivered,2018-02-01 18:09:49,2018-02-02 19:31:18,2018-02-06 01:34:26,2018-03-06 23:29:04,2018-03-02,33.0,51bfbaee00332bc4b92c8fb31a931948,23580,rio de janeiro,RJ,Active,9bfc55df037ce3ac01bfd84781adf7e5,audio,530.0,598.99,18.94
4a662ab61cb0e83833f4b6ff3ed84792,6d74f8cec06871385a5e1c494a39701a,delivered,2018-04-19 16:28:30,2018-04-19 16:58:17,2018-04-20 18:36:35,2018-04-26 00:59:38,2018-05-14,6.0,b0ba54f5aa2dfde39043ab0a7e572bc5,18200,itapetininga,SP,Active,9fbfc0d1a475bb65f9c0e39bb927a99a,utilidades_domesticas,4450.0,298.0,14.53
5d667669da71ab257891582b76d37194,502bb2b647bf2cd2b55e73381cb9699c,delivered,2017-08-30 20:15:19,2017-08-30 20:30:12,2017-09-01 14:43:54,2017-09-08 14:51:15,2017-09-25,9.0,88607ce3a266c48ee56db9695bff9dd6,6436,barueri,SP,Active,d3d2f358e7e92dbbbc0a37d0b7435253,utilidades_domesticas,2400.0,139.9,21.47
00471463a6106056c1a2a809f70de640,fcad74a7e0dff27c33e36cbd78280bf9,delivered,2017-09-21 22:00:44,2017-09-21 22:46:14,2017-10-04 14:45:15,2017-10-12 12:29:59,2017-10-20,21.0,1e57acebf9849b1d7af7c21c14c1b99f,71936,brasilia,DF,Active,9df0e8a7eef2a38b74e6d5c0e224b11f,moveis_decoracao,28600.0,179.99,85.97
c2213109a2cc0e75d55585b7aaac6d97,897b7f72042714efaa64ac306ba0cafc,delivered,2018-08-07 23:32:14,2018-08-07 23:45:21,2018-08-09 13:35:00,2018-08-10 20:26:44,2018-08-13,3.0,8d50f5eadf50201ccdcedfb9e2ac8455,4045,sao paulo,SP,Active,de7df82eb1e48c456b020c2cfb03aeed,esporte_lazer,200.0,26.99,7.45
8462b558a3e124a93d9f7f3873028799,79d3c514f1571f2a88197b1e2d9ef859,delivered,2018-02-21 12:48:59,2018-02-21 13:09:05,2018-02-21 23:51:51,2018-02-27 16:57:32,2018-03-16,6.0,be8f34cee6e46e28f79548bf5bcf5fb3,35120,itanhomi,MG,Active,71bd8f5de551c71f6ff1386868d57526,esporte_lazer,100.0,25.0,15.1
14772df2ec0499946fb20841a70659e4,3cd182168854efe2024efbd623437ed1,delivered,2017-05-07 18:53:52,2017-05-07 19:15:11,2017-05-10 08:47:55,2017-05-16 15:59:37,2017-06-02,9.0,cb3ff5e129b14923b2dfef9acd718bb1,22290,rio de janeiro,RJ,Active,44a34214a57dc373dcd80f54c919d006,esporte_lazer,350.0,29.5,16.79
6bbf71e04f4d0e748315be02506a1b63,6241793979a6c6169cce48dd999f3688,delivered,2018-02-05 19:29:06,2018-02-05 19:50:07,2018-02-07 20:52:53,2018-02-22 12:22:08,2018-03-01,17.0,86b166f19d82cd55747a81a7e811198f,85813,cascavel,PR,Active,8bab563be2e3316280e3990af91da7b7,eletronicos,133.0,18.9,12.48
02acaa2a6f24e9c4e0bec7141b65f29b,198f8a1c41eaeb274fc8b25993320f18,delivered,2017-09-07 04:14:08,2017-09-07 04:25:12,2017-09-08 15:15:01,2017-09-13 18:17:54,2017-09-28,7.0,0c428f7733b04c35dac27a76efeec295,72268,brasilia,DF,Active,06c6e01186af8b98ee1fc9e01f9471e9,informatica_acessorios,200.0,29.9,14.1
47f3a8b9c3d8dffb6f878768c73b0971,26d51363d20344386df9fb922a155a26,delivered,2018-04-06 12:10:51,2018-04-07 02:35:15,2018-04-11 16:42:21,2018-04-17 22:20:54,2018-05-03,11.0,d75df1ae5a9ccbe03ab5d9c4430a24b9,36140,lima duarte,MG,Active,878446a0acbf50aaffcad66218c018ea,cama_mesa_banho,3450.0,91.0,23.22
44146c842a47dc05b44bfd3c0334d47c,a753155288fad08f8802c3b2d2b243df,delivered,2018-04-12 20:45:16,2018-04-13 13:14:40,2018-04-18 17:51:53,2018-04-26 17:14:55,2018-05-09,14.0,7c0e2a8adb00075cb0e0bbc19175c878,73105,brasilia,DF,Active,694f7daacd749d7bde487e0f9675c5b8,malas_acessorios,850.0,69.0,38.53
83d235ec5b7a9b0949ad507ccefc16c5,41b8bed69cc3434edf5576568b852db0,delivered,2018-06-12 13:30:00,2018-06-12 14:05:00,2018-06-13 12:02:00,2018-06-21 15:48:41,2018-07-17,9.0,3880e5d2f60f032c3cb60de95f5d952a,59158,parnamirim,RN,Active,1d8b0573a8ebb81f72288beba6bf4327,beleza_saude,250.0,89.9,23.35
42bcfd11cc83efc775637358296f6b48,ec9eec3f6ecad08f1a41bb32a5dbb1ea,delivered,2017-03-06 13:56:19,2017-03-07 04:03:33,2017-03-08 16:03:59,2017-03-17 16:23:39,2017-03-31,11.0,638c740ca54108e59dfd571ab7c0b764,77001,palmas,TO,Active,94e6f132095f2a1ee6a6ba8330a9f9c0,telefonia,100.0,26.99,17.35
03720fdc92032ee4abd471d172006ab0,116458665bac0ff47d5e87f65e8ec681,delivered,2018-08-05 21:34:54,2018-08-05 21:45:17,2018-08-15 17:42:00,2018-08-21 00:11:52,2018-08-17,15.0,e6fdeb2ae78e71035c9db4c86e778455,31270,belo horizonte,MG,Active,dd2ca29c9d0f93d3b1d28d7d7ee3025c,moveis_sala,7750.0,99.0,44.49
7785b07bcf7b5bf8fbf50e491382d98e,edf36208c4d022a97bb82b7c02553af2,shipped,2018-04-17 20:31:30,2018-04-17 20:51:47,2018-04-19 00:51:15,2018-02-27 04:31:10,2018-05-04,-50.0,8e83e406970bbb2ac55b2951bb855d32,14402,franca,SP,Active,576260585d9d4d112b129048750cf18e,automotivo,3500.0,199.0,19.47
53f0bd64140840f70f00c89e7a19fdf2,a23bb087dccfe3c78336749a1818a423,delivered,2018-04-09 09:41:20,2018-04-09 09:55:21,2018-04-13 20:46:36,2018-04-27 19:40:58,2018-05-09,18.0,d34ae8a2849ec90990b577eca5444522,57052,maceio,AL,Active,575a896d07cd269eb0b2b8762e0be261,esporte_lazer,6150.0,179.0,51.75
3431f838d49b42723b060fa367b3d294,74c196d5748d2b4dbd3d387f50d6fa09,delivered,2017-12-09 23:17:24,2017-12-09 23:30:19,2017-12-14 16:14:00,2017-12-15 22:48:33,2017-12-28,6.0,0c6622facae49819fe1591fcc9737bb2,2217,sao paulo,SP,Active,f7c72fa5d77c897b79b13a5f86f27b02,brinquedos,1000.0,189.9,10.14
daa1c13dd8df972cbc97ca351c67f32b,71e8560996119b529ab63d5a963f1a89,delivered,2018-07-31 20:39:04,2018-08-01 13:31:39,2018-08-02 17:46:00,2018-08-24 21:18:22,2018-09-12,24.0,0af856b84f956b11317832a27b18ff4b,78134,varzea grande,MT,Active,e7cc48a9daff5436f63d3aad9426f28b,telefonia,700.0,170.0,25.54
daa1c13dd8df972cbc97ca351c67f32b,71e8560996119b529ab63d5a963f1a89,delivered,2018-07-31 20:39:04,2018-08-01 13:31:39,2018-08-02 17:46:00,2018-08-24 21:18:22,2018-09-12,24.0,0af856b84f956b11317832a27b18ff4b,78134,varzea grande,MT,Active,e7cc48a9daff5436f63d3aad9426f28b,telefonia,700.0,170.0,25.54
53302305754d77daab8c64a29db8d8c4,c16fd56f85eb2c6f8cd0eb28bc618880,delivered,2018-07-13 05:38:45,2018-07-13 05:50:12,2018-07-13 14:02:00,2018-07-26 19:20:43,2018-08-07,14.0,d5b6b0a6a0374781527d7e29b7830062,52020,recife,PE,Active,be9ab5610721c60c477717f7025d713e,beleza_saude,150.0,69.9,19.4
660020bc4184db41dc39b332230e94a6,31f96a7faffd537b8ceef28d305cd375,delivered,2017-09-03 19:29:50,2017-09-05 08:34:28,2017-09-06 20:33:17,2017-09-12 23:41:44,2017-09-21,9.0,80b6a368bb78dea2539249804957a779,14780,barretos,SP,Active,dc881ef926ca402063ea142afc83874c,cool_stuff,2100.0,89.99,13.65
bc46c2cc4bdb50a72e172392fd97672b,49f6c48a95ac4eecf06c6a01b586e14e,delivered,2017-07-02 22:56:09,2017-07-02 23:05:11,2017-07-03 15:39:29,2017-07-18 20:57:44,2017-07-25,16.0,c37cc6c1a59d81460a3059744f7ada1c,88535,correia pinto,SC,Active,d48bb8824fcf4720229d970fff608fda,moveis_decoracao,2800.0,149.9,21.54
